reviewer_initials,study_ID,ES_ID,full_citation,publication_year,publication_type,country,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,funding_potential_COI_comment,COI_disclosed,species,initial_size_g,experimental_system,experimental_unit,intervention_species,intervention_preparation,treatment_name,intervention_dose,study_duration_days,feeding_conditions,outcome,outcome_category,study_conditions,challenge_category,water_temperature,treatment_mean,treatment_SE,treatment_SD,treatment_n,treatment_n_description,control_group_ID,control_mean,control_SE,control_SD,control_n,control_n_description,units,"data_source
",proportional_data,Comment,short_citation.x,outcome_long,control_CV,treatment_CV,short_citation.y,country_standardised
RP,S007,S007.24,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,SGR,growth performance,Basal,Not applicable,22,1.65,0.03,0.06,4,Tank,0% UPE meal diet,1.63,0.03,0.06,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,0.03680981595092025,0.03636363636363636,Bates et al. (2017),Australia
RP,S007,S007.25,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,SG,growth performance,Basal,Not applicable,22,185.29,4.21,8.42,4,Tank,0% UPE meal diet,181.7,3.19,6.38,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,0.03511282333516786,0.045442279669706945,Bates et al. (2017),Australia
RP,S007,S007.26,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FI,feed behaviour,Basal,Not applicable,22,10.2,0.05,0.1,4,Tank,0% UPE meal diet,10.68,0.2,0.4,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,0.03745318352059925,0.009803921568627453,Bates et al. (2017),Australia
RP,S007,S007.27,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.72,0.01,0.02,4,Tank,0% UPE meal diet,0.76,0.02,0.04,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Feed conversion ratio,0.05263157894736842,0.02777777777777778,Bates et al. (2017),Australia
RP,S008,S008.1,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,SG,growth performance,Basal,Not applicable,25,162.58,1.705,3.41,4,Tank,Diet 1 (0%),146.84,2.41,4.82,4,Tank,um/day,Table 2,No,NA,Chi et al. (2018),Shell gain,0.03282484336692999,0.020974289580514206,Chi et al. (2018),China
RP,S008,S008.2,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,SGR,growth performance,Basal,Not applicable,25,2.33,0.035,0.07,4,Tank,Diet 1 (0%),2.19,0.07,0.14,4,Tank,%BW/day,Table 2,No,NA,Chi et al. (2018),Specific growth rate,0.06392694063926942,0.030042918454935626,Chi et al. (2018),China
RP,S008,S008.3,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,1.31,0.005,0.01,4,Tank,Diet 1 (0%),1.49,0.005,0.01,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,0.006711409395973154,0.007633587786259542,Chi et al. (2018),China
RP,S008,S008.4,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,PER,nutrient utilisation,Basal,Not applicable,25,2.4,0.065,0.13,4,Tank,Diet 1 (0%),2.11,0.06,0.12,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Protein efficiency ratio,0.05687203791469195,0.05416666666666667,Chi et al. (2018),China
RP,S008,S008.5,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,CF,growth performance,Basal,Not applicable,25,0.72,0.01,0.02,4,Tank,Diet 1 (0%),0.74,0.01,0.02,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,0.02702702702702703,0.02777777777777778,Chi et al. (2018),China
RP,S008,S008.6,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,WG,growth performance,Basal,Not applicable,25,27.52,0.735,1.47,4,Tank,Diet 1 (0%),24.55,0.71,1.42,4,Tank,ug/day,Table 2,No,NA,Chi et al. (2018),Weight gain,0.057841140529531564,0.0534156976744186,Chi et al. (2018),China
RP,S008,S008.7,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,SG,growth performance,Basal,Not applicable,25,167.5,2.905,5.81,4,Tank,Diet 1 (0%),146.84,2.41,4.82,4,Tank,um/day,Table 2,No,NA,Chi et al. (2018),Shell gain,0.03282484336692999,0.0346865671641791,Chi et al. (2018),China
RP,S008,S008.8,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,SGR,growth performance,Basal,Not applicable,25,2.41,0.02,0.04,4,Tank,Diet 1 (0%),2.19,0.07,0.14,4,Tank,%BW/day,Table 2,No,NA,Chi et al. (2018),Specific growth rate,0.06392694063926942,0.016597510373443983,Chi et al. (2018),China
RP,S008,S008.9,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,1.24,0.015,0.03,4,Tank,Diet 1 (0%),1.49,0.005,0.01,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,0.006711409395973154,0.024193548387096774,Chi et al. (2018),China
RP,S008,S008.10,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,PER,nutrient utilisation,Basal,Not applicable,25,2.52,0.035,0.07,4,Tank,Diet 1 (0%),2.11,0.06,0.12,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Protein efficiency ratio,0.05687203791469195,0.02777777777777778,Chi et al. (2018),China
RP,S008,S008.11,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,CF,growth performance,Basal,Not applicable,25,0.75,0.005,0.01,4,Tank,Diet 1 (0%),0.74,0.01,0.02,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,0.02702702702702703,0.013333333333333334,Chi et al. (2018),China
RP,S008,S008.12,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,WG,growth performance,Basal,Not applicable,25,29.2,0.405,0.81,4,Tank,Diet 1 (0%),24.55,0.71,1.42,4,Tank,ug/day,Table 2,No,NA,Chi et al. (2018),Weight gain,0.057841140529531564,0.027739726027397264,Chi et al. (2018),China
RP,S008,S008.13,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,SG,growth performance,Basal,Not applicable,25,170.38,1.75,3.5,4,Tank,Diet 1 (0%),146.84,2.41,4.82,4,Tank,um/day,Table 2,No,NA,Chi et al. (2018),Shell gain,0.03282484336692999,0.020542317173377157,Chi et al. (2018),China
RP,S008,S008.14,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,SGR,growth performance,Basal,Not applicable,25,2.5,0.02,0.04,4,Tank,Diet 1 (0%),2.19,0.07,0.14,4,Tank,%BW/day,Table 2,No,NA,Chi et al. (2018),Specific growth rate,0.06392694063926942,0.016,Chi et al. (2018),China
RP,S008,S008.15,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,1.24,0.015,0.03,4,Tank,Diet 1 (0%),1.49,0.005,0.01,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,0.006711409395973154,0.024193548387096774,Chi et al. (2018),China
RP,S008,S008.16,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,PER,nutrient utilisation,Basal,Not applicable,25,2.67,0.045,0.09,4,Tank,Diet 1 (0%),2.11,0.06,0.12,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Protein efficiency ratio,0.05687203791469195,0.033707865168539325,Chi et al. (2018),China
RP,S008,S008.17,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,CF,growth performance,Basal,Not applicable,25,0.76,0.005,0.01,4,Tank,Diet 1 (0%),0.74,0.01,0.02,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,0.02702702702702703,0.013157894736842105,Chi et al. (2018),China
RP,S008,S008.18,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,WG,growth performance,Basal,Not applicable,25,31.42,0.515,1.03,4,Tank,Diet 1 (0%),24.55,0.71,1.42,4,Tank,ug/day,Table 2,No,NA,Chi et al. (2018),Weight gain,0.057841140529531564,0.03278166772756206,Chi et al. (2018),China
RP,S008,S008.19,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,FSL,growth performance,Basal,Not applicable,25,25.95,0.105,0.21,4,Tank,Diet 1 (0%),25.01,0.145,0.29,4,Tank,mm,Table 2,No,NA,Chi et al. (2018),Final shell length,0.011595361855257896,0.008092485549132947,Chi et al. (2018),China
RP,S008,S008.20,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,FW,growth performance,Basal,Not applicable,25,2.19,0.045,0.09,4,Tank,Diet 1 (0%),2.01,0.04,0.08,4,Tank,g,Table 2,No,NA,Chi et al. (2018),Final weight,0.03980099502487563,0.0410958904109589,Chi et al. (2018),China
RP,S008,S008.21,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,FSL,growth performance,Basal,Not applicable,25,26.25,0.175,0.35,4,Tank,Diet 1 (0%),25.01,0.145,0.29,4,Tank,mm,Table 2,No,NA,Chi et al. (2018),Final shell length,0.011595361855257896,0.013333333333333332,Chi et al. (2018),China
RP,S008,S008.22,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,FW,growth performance,Basal,Not applicable,25,2.29,0.025,0.05,4,Tank,Diet 1 (0%),2.01,0.04,0.08,4,Tank,g,Table 2,No,NA,Chi et al. (2018),Final weight,0.03980099502487563,0.02183406113537118,Chi et al. (2018),China
RP,S008,S008.23,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FSL,growth performance,Basal,Not applicable,25,26.42,0.105,0.21,4,Tank,Diet 1 (0%),25.01,0.145,0.29,4,Tank,mm,Table 2,No,NA,Chi et al. (2018),Final shell length,0.011595361855257896,0.007948523845571535,Chi et al. (2018),China
RP,S008,S008.24,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FW,growth performance,Basal,Not applicable,25,2.43,0.03,0.06,4,Tank,Diet 1 (0%),2.01,0.04,0.08,4,Tank,g,Table 2,No,NA,Chi et al. (2018),Final weight,0.03980099502487563,0.024691358024691357,Chi et al. (2018),China
RP,S009,S009.1,"Angell, A.R., Pirozzi, I., de Nys, R., Paul, N.A., 2012. Feeding preferences and the nutritional value of tropical algae for the abalone Haliotis asinina. PLoS One 7. https://doi.org/10.1371/journal.pone.0038857",2012,Primary literature,Australia,No,No,No,No,No,Yes,No,NA,No COI statement,H. asinina,94.73,Laboratory,Tank-based,Ulva flexuosa,meal,Ulva,3.4,4,Once,FI,feed behaviour,Basal,Not applicable,26.5,8.52,1.13,2.53,5,abalone,Control,8.02,1.04,2.32,5,abalone,g/100g BW/day,Figure 3,No,NA,Angell et al. (2012),Feed intake,0.28927680798004984,0.29694835680751175,Angell et al. (2012),Australia
RP,S010,S010.1,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,12,77.58,1.21,2.1,3,Tank,P41,85.81,4.52,7.83,3,Tank,g,Table 2,No,NA,Searle et al. (2025),Final weight,0.09124810628131919,0.027068832173240527,Searle et al. (2025),Australia
RP,S010,S010.2,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,17,152.87,1.57,2.72,3,Tank,P41,162.15,2.73,4.73,3,Tank,g,Table 2,No,NA,Searle et al. (2025),Final weight,0.029170521122417515,0.017792895924641852,Searle et al. (2025),Australia
RP,S010,S010.3,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,22,143.89,12.57,21.77,3,Tank,P41,197.46,16.67,28.87,3,Tank,g,Table 2,No,NA,Searle et al. (2025),Final weight,0.1462068266990783,0.15129612898742095,Searle et al. (2025),Australia
RP,S010,S010.4,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,12,302.24,11,19.05,3,Tank,P41,341.04,19.44,33.67,3,Tank,J/g,Table 2,No,NA,Searle et al. (2025),Final weight,0.09872742200328408,0.06302938062466913,Searle et al. (2025),Australia
RP,S010,S010.5,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,17,344.32,2.57,4.45,3,Tank,P41,312.92,6.05,10.48,3,Tank,J/g,Table 2,No,NA,Searle et al. (2025),Final weight,0.0334909881119775,0.012924024163568774,Searle et al. (2025),Australia
RP,S010,S010.6,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,22,683.13,73.3,126.96,3,Tank,P41,488.26,49.99,86.59,3,Tank,J/g,Table 2,No,NA,Searle et al. (2025),Final weight,0.17734403801253432,0.18585042378463834,Searle et al. (2025),Australia
